post_id,status,title,url,old_categories,old_tags,old_category_actions,suggested_new_primary_category,suggested_new_subcategory,suggested_new_category_path,action,notes,manual_review_reasons
5248,publish,Bitcoin Whale Transfers $109M to Gemini after 12 Years,https://coinlineup.com/dormant-bitcoin-whale-transfers-to-gemini/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
6528,publish,Bitcoin Whale Transfers $206 Million in Major Move,https://coinlineup.com/bitcoin-whale-206-million-transfer/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
9392,publish,Bitcoin Whales Accumulate Amid Market Dip,https://coinlineup.com/bitcoin-whales-accumulate-market-dip/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23318,publish,Bitcoin Whales Accumulate Near $71K as Spot Demand Builds,https://coinlineup.com/bitcoin-whales-accumulating-near-71k-spot-demand/,Bitcoin,,Reclassify,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
5501,publish,"Bitcoin Whales Acquire 20,000 BTC in 48 Hours",https://coinlineup.com/bitcoin-whales-acquire-20000-btc/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
14221,publish,Bitcoin's $100K Streak Unconfirmed Despite Trading Milestones,https://coinlineup.com/bitcoin-100k-streak-unconfirmed-market-volatility/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
15912,publish,Bitcoin's $100K Support: Stability Amid Market Volatility,https://coinlineup.com/bitcoin-100k-support-market-volatility/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
13176,publish,Bitcoin's $120K Surge Could Trigger $18B Short Liquidations,https://coinlineup.com/bitcoin-120k-surge-short-liquidations/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
18395,publish,Bitcoin's $47B Decline in Satoshi's Wallet,https://coinlineup.com/satoshi-bitcoin-value-drop-market-correction/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
3517,publish,Bitcoin's $65K Support Level Vital for Bull Market,https://coinlineup.com/bitcoin-65k-support-bullish-market/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
17694,publish,Bitcoin's Critical Test: $106k Resistance Level in Focus,https://coinlineup.com/bitcoin-106k-resistance-market-future/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
17577,publish,"Bitcoin's Potential Surge to $250,000 Raises Bubble Concerns",https://coinlineup.com/bitcoin-250k-bubble-risk-discussions/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
8780,publish,Bitcoin's Price Influenced by ETF Flows and Fed Decisions,https://coinlineup.com/bitcoin-price-etf-flows-fed-influence/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
3690,publish,Bitcoin's Price Moves After TD Sequential Signal,https://coinlineup.com/bitcoin-price-td-sequential-signal-bullish-outlook/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
4650,publish,Bitcoin's Price Surge Likely to Reach New Highs,https://coinlineup.com/bitcoin-price-surge-2025-new-highs/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
14806,publish,Bitcoin's Price: Questions Over $100K Streak Continue Unsolved,https://coinlineup.com/bitcoin-price-above-100k-questions/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
4945,publish,Bitcoin's Quest for $100K Amid Market Dynamics,https://coinlineup.com/bitcoin-breakout-effects-market-reactions/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
17223,publish,Bitcoin-Backed Loans Mitigate Market Crash Risks,https://coinlineup.com/bitcoin-backed-loans-market-stability-october/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19124,publish,"Bitcoin’s $90,000 Resistance Signals Potential Market Challenges",https://coinlineup.com/bitcoin-90000-resistance-market-challenges/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19531,publish,Bitfinex Long Positions Surge Amid Bitcoin Volatility,https://coinlineup.com/bitfinex-long-positions-bitcoin-volatility/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
11702,publish,Bitfinex Whale Resumes Significant Bitcoin Accumulation,https://coinlineup.com/bitfinex-whale-bitcoin-accumulation/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
21475,publish,"Bitget Names Oliver Stauber CEO, Opens EU Office in Austria",https://coinlineup.com/bitget-appoints-stauber-eu-hq-austria/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
10286,publish,Bitget's Q2 2025 Destruction Plan Lacks Official Confirmation,https://coinlineup.com/bitget-q2-2025-burn-status/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
8805,publish,"Bitget, SlowMist, and Elliptic Release Anti-Fraud Crypto Report",https://coinlineup.com/bitget-slowmist-elliptic-crypto-anti-fraud/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23613,publish,"Bithumb CEO Seeks Reappointment Despite $24M Fine, Bitcoin Glitch, and Order Book Probe",https://coinlineup.com/bithumb-ceo-reappointment-controversy/,News,,Keep,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
15521,publish,Bithumb Lists Anoma's XAN for KRW Trading,https://coinlineup.com/bithumb-adds-anoma-xan-krw/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19232,publish,BitMart Leads in BTC Perpetual Liquidity Among Exchanges,https://coinlineup.com/bitmart-btc-perpetual-liquidity/,exchanges,,Reclassify,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
13412,publish,"Bitpanda Evaluates IPO, Excludes London Listing",https://coinlineup.com/bitpanda-considers-frankfurt-new-york-ipo/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
22634,publish,Bittensor (TAO) listed on Binance Cross Margin at 08:00 UTC,https://coinlineup.com/bittensor-tao-listed-on-binance-cross-margin-at-0800-utc/,Crypto,tecnology,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
11039,publish,Bitwise Declares End of Crypto 4-Year Cycle,https://coinlineup.com/bitwise-etfs-growth-cryptocurrency-cycle/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
13785,publish,Bitwise Forecasts Potential $1.3 Million Bitcoin by 2035,https://coinlineup.com/bitwise-bitcoin-price-forecast-2035/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16725,publish,Bitwise Solana ETF Reaches $223 Million in Launch,https://coinlineup.com/bitwise-solana-spot-staking-etf-launch/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
10584,publish,Bitwise Supports US Crypto Legislation for Market Mainstreaming,https://coinlineup.com/bitwise-us-crypto-legislation-mainstream/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
3449,publish,Bitwise's Matt Hougan Asserts Bitcoin Leads in Currency War,https://coinlineup.com/bitwise-cio-bitcoin-currency-dominance/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
4281,publish,BlackRock Acquires $970.9M Bitcoin Through ETF Purchase,https://coinlineup.com/blackrock-970m-bitcoin-purchase-via-etf/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
5370,publish,BlackRock and SEC Discuss Crypto ETF Options Framework,https://coinlineup.com/blackrock-sec-crypto-etf-discussion/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
4909,publish,BlackRock Bitcoin Trust Outpaces Gold ETF Inflows,https://coinlineup.com/blackrock-bitcoin-trust-gold-etf-inflows/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
15707,publish,BlackRock IBIT Gains Amid Bitcoin ETF Outflows,https://coinlineup.com/blackrock-ibit-inflow-bitcoin-etf/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
8255,publish,"BlackRock Transfers 4,113 BTC to Coinbase Prime",https://coinlineup.com/blackrock-4113-btc-transfer-coinbase/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
14796,publish,BlackRock's Bitcoin ETF Leads with $223 Million Inflow,https://coinlineup.com/blackrock-bitcoin-etf-223m-inflow/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
7698,publish,BlackRock's IBIT Sees US$4 Billion Inflow Surge,https://coinlineup.com/blackrock-ibit-4-billion-inflow-surge/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
22175,publish,Bloomberg Strategist Highlights US Treasuries' Trading Potential,https://coinlineup.com/bloomberg-us-treasuries-trading-opportunity/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
14542,publish,Bloomberg's 2013 Bitcoin Prediction Contrasts 2025 Growth,https://coinlineup.com/bloomberg-bitcoin-2013-2025-growth/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
21321,publish,BNB Price Bounces from Fibonacci Support,https://coinlineup.com/bnb-price-fibonacci-support-bounce/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
12945,publish,BNB Reaches New All-Time High at $880,https://coinlineup.com/bnb-achieves-880-new-high/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
17836,publish,BNB's Potential Rebound Amid Falling Wedge Patterns,https://coinlineup.com/bnb-price-falling-wedge-rebound-2023/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
18955,publish,BOJ's Anticipated Rate Hike May Impact Crypto Markets,https://coinlineup.com/boj-rate-hike-impact-crypto-markets/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
14498,publish,Bonk Coin Charts Bullish Move Amid Key Support Levels,https://coinlineup.com/bonk-bullish-chart-breakout-signals/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
11045,publish,BONK Faces Key Support Test Amid Volatile Market,https://coinlineup.com/bonk-support-test-value-area-high/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16399,publish,Bonk Price Targets $0.00001054 Amid Volume Decline,https://coinlineup.com/bonk-price-target-volume-decline/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
6510,publish,BONK's Bullish Trend Shows Resilience Amidst Market Fluctuations,https://coinlineup.com/bonk-bullish-trend-resilience/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
12724,publish,Bonk.Fun Introduces New Points System on Launchpad,https://coinlineup.com/bonk-fun-launches-points-system-on-launchpad/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19426,publish,Brevis Alleged $6.7M Token Transfer: No Confirmations Yet,https://coinlineup.com/brevis-token-transfer-lacks-confirmation/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23552,publish,BTC and US Stock ETFs Face Continued Capital Outflows as Risk Assets Sell Off,https://coinlineup.com/btc-us-stock-etf-capital-outflows-risk-assets/,Bitcoin,,Reclassify,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
15183,publish,BTC Drops Below $114K Amid Market Uncertainties,https://coinlineup.com/bitcoin-drops-below-114000-market-uncertainty/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
10207,publish,BTC Price Breaks $108K Amid Market Liquidations,https://coinlineup.com/btc-price-breaks-108k-market-impact/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
21850,publish,BTC Whale Liquidation Results in $6.84 Million Loss,https://coinlineup.com/btc-whale-liquidation-6-84-million-loss/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
22742,publish,Bybit launches Golden event with $1M pool amid FCA rules,https://coinlineup.com/bybit-launches-golden-event-with-1m-pool-amid-fca-rules/,Crypto,tecnology,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16840,publish,Bybit Launches Perpetual Contracts Automatic Adjustments,https://coinlineup.com/bybit-perpetual-contract-adjustment/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
21521,publish,Bybit Launches Tokenized Gold Services on Global Scale,https://coinlineup.com/bybit-tokenized-gold-global-services/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
7507,publish,Bybit Megadrop Phase II Sets New ELDE Subscription Record,https://coinlineup.com/bybit-megadrop-elde-record/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
8455,publish,California Passes Bill for Crypto Custody Rules,https://coinlineup.com/california-crypto-custody-law-ab1052-passed/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
18941,publish,"Cango Inc. Boosts Bitcoin Holdings to 6,959 BTC",https://coinlineup.com/cango-increases-bitcoin-holdings-november-2025/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
5272,publish,"Cango Inc. Expands Bitcoin Holdings to 3,070.6 BTC",https://coinlineup.com/cango-increases-bitcoin-holdings-may-2025/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16476,publish,Cango Inc. Expands Bitcoin Mining Holdings Significantly,https://coinlineup.com/cango-inc-bitcoin-mining-expansion/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
9349,publish,Cardano Faces Critical Price Level as Traders Watch Closely,https://coinlineup.com/cardano-critical-price-level-traders-watch/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
10193,publish,Cardano Faces Downside Risks Amid Falling Ecosystem Metrics,https://coinlineup.com/cardano-price-risks-ecosystem-metrics/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
11030,publish,Cardano Holds Strong Support Amid Market Developments,https://coinlineup.com/cardano-support-market-insights/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23127,publish,Cardano tracks 2020–2021 pattern as descending wedge forms,https://coinlineup.com/cardano-tracks-2020-2021-pattern-as-descending-wedge-forms/,Crypto,tecnology,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
6368,publish,Cathie Wood Predicts Bitcoin Could Reach $1.5 Million,https://coinlineup.com/cathie-wood-bitcoin-price-prediction-2030/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
7042,publish,Celestia (TIA) Sees Notable Market Movement Amid Volatile Conditions,https://coinlineup.com/celestia-tia-market-fluctuations-may-2025/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
6698,publish,Chainlink Eyes $20 Amid Surging Exchange Outflows,https://coinlineup.com/chainlink-targets-20-on-exchange-outflow/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
17407,publish,Chainlink Faces Bearish Setup Amid Major Whale Exits,https://coinlineup.com/chainlink-bearish-whale-exit-trend/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19174,publish,Chainlink Faces Bearish Trend as Whale Selling Increases,https://coinlineup.com/chainlink-bearish-double-top-whale-selling/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
8768,publish,Chainlink Price Threatened by Accelerated Whale Selling,https://coinlineup.com/chainlink-price-threatened-whale-selling/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19501,publish,Chainlink's $12 Support: No Official Comment Amid Technical Trade Talk,https://coinlineup.com/chainlink-12-support-trader-analysis/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
4884,publish,Changpeng Zhao Predicts Bitcoin's Surge to $1 Million,https://coinlineup.com/changpeng-zhao-bitcoin-million-cycle-prediction/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
9569,publish,Changpeng Zhao's Impact on Crypto Market Sentiment,https://coinlineup.com/cz-hodl-message-impact-crypto-market/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16572,publish,China and U.S. Achieve Basic Consensus in Trade Talks,https://coinlineup.com/china-us-discuss-trade-consensus/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
6405,publish,China Highlights AI Development and Cryptocurrency Intersection Amid Market Movements,https://coinlineup.com/china-ai-commentary-crypto-market-impact/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
3465,publish,China Targets U.S. Goods With Tariffs; Bitcoin Declines,https://coinlineup.com/china-us-tariffs-bitcoin-price-drop/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
18055,publish,China's Economic Slowdown Affects Crypto Market Risk Sentiment,https://coinlineup.com/china-economic-slowdown-affects-crypto-market/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
15559,publish,"Cipher Mining Produces 251 Bitcoins, Sells 158 in September",https://coinlineup.com/cipher-mining-btc-production-september-2025/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
17854,publish,Circle Stock Drops 4.5% Amid Earnings Concerns,https://coinlineup.com/circle-stock-drops-earnings-report/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
21920,publish,Claims of Binance Services on Zama Unverified,https://coinlineup.com/claims-binance-services-zama-unverified/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23701,publish,CME Group and Bank of Montreal Launch Institutional Tokenized Cash Settlement Service,https://coinlineup.com/cme-group-bank-of-montreal-tokenized-cash-settlement/,Blockchain,,Reclassify,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
19380,publish,CME Group's Margin Hike Triggers Market Reactions,https://coinlineup.com/cme-group-margin-hike-market-impact/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23865,publish,Coin Center: Trump's Pro-Crypto Talk Doesn't Shield Privacy Developers From Prosecution,https://coinlineup.com/coin-center-trump-crypto-privacy-developers-prosecution/,Regulation,,Reclassify,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16779,publish,Coinbase Delists Six Trading Pairs for Liquidity Enhancement,https://coinlineup.com/coinbase-delist-six-trading-pairs-2025/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
14907,publish,Coinbase Derivatives Launches U.S. Futures Index,https://coinlineup.com/coinbase-derivatives-u-s-futures-launch/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
10536,publish,Coinbase Market Cap Surpasses $100 Billion Milestone,https://coinlineup.com/coinbase-market-cap-exceeds-100-billion/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
15883,publish,Coinbase Shares Fall After Missing Q3 Earnings Forecasts,https://coinlineup.com/coinbase-shares-fall-q3-earnings-miss/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
16196,publish,Coinbase Suspends OMNI-PERP Trading Operations,https://coinlineup.com/coinbase-suspends-omni-perp-trading/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
11920,publish,Coinbase's $2B Convertible Notes Impact Stock,https://coinlineup.com/coinbase-2b-notes-stock-impact/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
8623,publish,"Conflux Gains, Stacks Declines Amid Market Fluctuations",https://coinlineup.com/conflux-rises-stacks-falls-market-trends/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
10379,publish,Congress Launches Anti-Crypto Week Targeting Bills,https://coinlineup.com/anti-crypto-corruption-week-opposes-bills/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
23900,publish,"Congress Moves to Close Bitcoin Wash Sale Tax Loophole, Redirect Break to Stablecoins",https://coinlineup.com/congress-bitcoin-wash-sale-tax-loophole-stablecoins/,Bitcoin,,Reclassify,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
5547,publish,Conor McGregor Proposes Irish Bitcoin Reserve Initiative,https://coinlineup.com/conor-mcgregor-irish-bitcoin-reserve-2/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
7501,publish,COOKIE Price Holds Strong Support Despite Pullback,https://coinlineup.com/cookie-price-support-zone-analysis/,Crypto,,Delete broad duplicate category,markets,bitcoin,/markets/bitcoin,Reclassify,Bitcoin or broad crypto market analysis,high-risk-target:/markets/bitcoin
